"Filter","freq","psd_lin","psd_dB"
"RRC",0.03173828125,0.00123359825746512,-3.5594976230877
"RRC",0.031982421875,0.00123918712417385,-3.53986617328462
"RRC",0.0322265625,0.00124097026834021,-3.53362132924642
"RRC",0.032470703125,0.00123850145485342,-3.54226988465008
"RRC",0.03271484375,0.00123223024438605,-3.56431645450212
"RRC",0.032958984375,0.0012234552424973,-3.59535423307569
"RRC",0.033203125,0.00121406159172838,-3.62882789637951
"RRC",0.033447265625,0.00120609926342254,-3.65740457313726
"RRC",0.03369140625,0.00120130145067594,-3.67471508025393
"RRC",0.033935546875,0.00120066174653275,-3.67702835454832
"RRC",0.0341796875,0.00120417904431056,-3.6643244440761
"RRC",0.034423828125,0.00121084154894044,-3.64036194582519
"RRC",0.03466796875,0.00121886429934876,-3.61168152842212
"RRC",0.034912109375,0.00122613171809709,-3.5858638245685
"RRC",0.03515625,0.00123074342998931,-3.5695598346752
"RRC",0.035400390625,0.00123153154916043,-3.56677967549975
"RRC",0.03564453125,0.00122841907634147,-3.57776957487135
"RRC",0.035888671875,0.00122252262330628,-3.5986660487194
"RRC",0.0361328125,0.00121596107114321,-3.62203838277564
"RRC",0.036376953125,0.00121140133293123,-3.63835462356689
"RRC",0.03662109375,0.00121143644840109,-3.63822873437278
"RRC",0.036865234375,0.00121793417013903,-3.61499694418521
"RRC",0.037109375,0.00123150534450539,-3.56687208610973
"RRC",0.037353515625,0.00125121771994876,-3.49790623239516
"RRC",0.03759765625,0.00127462772330763,-3.41740149343652
"RRC",0.037841796875,0.00129813271346562,-3.33804415096281
"RRC",0.0380859375,0.00131757572350991,-3.27347925240189
"RRC",0.038330078125,0.00132898012186338,-3.23605024488995
"RRC",0.03857421875,0.00132926524837498,-3.23511858619136
"RRC",0.038818359375,0.00131680118974952,-3.27603299287985
"RRC",0.0390625,0.0012916986218203,-3.35962313341184
"RRC",0.039306640625,0.00125578810755762,-3.48207143619452
"RRC",0.03955078125,0.0012123080585552,-3.63510517497504
"RRC",0.039794921875,0.00116537676461687,-3.8065715470854
"RRC",0.0400390625,0.00111935958321422,-3.98153887791846
"RRC",0.040283203125,0.0010782514903937,-4.1440344243377
"RRC",0.04052734375,0.00104517852484336,-4.27933031797089
"RRC",0.040771484375,0.00102208604192376,-4.37636052144698
"RRC",0.041015625,0.00100963764875061,-4.42957972778799
"RRC",0.041259765625,0.00100730728585942,-4.43961534331179
"RRC",0.04150390625,0.00101361683790232,-4.41249693241448
"RRC",0.041748046875,0.00102645725217758,-4.35782642085778
"RRC",0.0419921875,0.00104343199262153,-4.28659361073767
"RRC",0.042236328125,0.00106217354594989,-4.20928028686823
"RRC",0.04248046875,0.00108060060650828,-4.13458302588359
"RRC",0.042724609375,0.00109709987752254,-4.06877342973729
"RRC",0.04296875,0.00111062859945754,-4.01554656882922
"RRC",0.043212890625,0.00112074114360989,-3.97618193905277
"RRC",0.04345703125,0.00112754674764973,-3.94988952944286
"RRC",0.043701171875,0.00113160817762518,-3.93427432300009
"RRC",0.0439453125,0.00113379476927737,-3.92589060490775
"RRC",0.044189453125,0.0011351083991918,-3.92086172315753
"RRC",0.04443359375,0.00113650617131246,-3.9155171122939
"RRC",0.044677734375,0.00113874655052482,-3.90696435123644
"RRC",0.044921875,0.00114228395340312,-3.89349433600229
"RRC",0.045166015625,0.00114722929381644,-3.87473281631769
"RRC",0.04541015625,0.00115338152579913,-3.85150518696143
"RRC",0.045654296875,0.00116032056417754,-3.82545520303366
"RRC",0.0458984375,0.00116753887035698,-3.79852161294303
"RRC",0.046142578125,0.00117458100724542,-3.77240535444501
"RRC",0.04638671875,0.00118115970501677,-3.74814886855405
"RRC",0.046630859375,0.00118722345986969,-3.7259103974697
"RRC",0.046875,0.00119296244031357,-3.70496739156134
"RRC",0.047119140625,0.00119875330557151,-3.68393691797135
"RRC",0.04736328125,0.00120505612644574,-3.66116234555672
"RRC",0.047607421875,0.00121228546869101,-3.63518610114478
"RRC",0.0478515625,0.00122068173914413,-3.60521061778637
"RRC",0.048095703125,0.00123020827082035,-3.57144867042609
"RRC",0.04833984375,0.00124049526041221,-3.53528400255073
"RRC",0.048583984375,0.0012508446258468,-3.49920142562795
"RRC",0.048828125,0.00126030090753777,-3.4664926055637
"RRC",0.049072265625,0.00126778302394634,-3.44078577426493
"RRC",0.04931640625,0.00127226066147653,-3.4254741062271
"RRC",0.049560546875,0.00127294857568194,-3.4231265008016
"RRC",0.0498046875,0.00126948416011656,-3.4349622317777
"RRC",0.050048828125,0.0012620508751196,-3.46046647240127
"RRC",0.05029296875,0.00125141480625789,-3.49722220470996
"RRC",0.050537109375,0.00123885467326393,-3.54103146110744
"RRC",0.05078125,0.00122598574405871,-3.58638089375808
"RRC",0.051025390625,0.00121450157880028,-3.6272542584207
"RRC",0.05126953125,0.00120587878519652,-3.65819854783581
"RRC",0.051513671875,0.00120110309583153,-3.67543223186528
"RRC",0.0517578125,0.0012004756189846,-3.67770165353082
"RRC",0.052001953125,0.00120354462389893,-3.66661312274791
"RRC",0.05224609375,0.0012091830211899,-3.64631469169231
"RRC",0.052490234375,0.00121580047306084,-3.62261201518006
"RRC",0.052734375,0.00122164938502042,-3.60176928845684
"RRC",0.052978515625,0.00122516323846547,-3.5892955240513
"RRC",0.05322265625,0.00122525888391621,-3.58895649437053
"RRC",0.053466796875,0.0012215429361885,-3.60214772890902
"RRC",0.0537109375,0.00121438378695944,-3.62767549152829
"RRC",0.053955078125,0.00120483942530018,-3.66194339278449
"RRC",0.05419921875,0.00119446030831899,-3.69951786742407
"RRC",0.054443359375,0.00118500955372455,-3.73401657840485
"RRC",0.0546875,0.00117815540269513,-3.75920930402709
"RRC",0.054931640625,0.0011751917404394,-3.77014779092279
"RRC",0.05517578125,0.00117683273658966,-3.76408768657029
"RRC",0.055419921875,0.00118311063543507,-3.7409815113102
"RRC",0.0556640625,0.00119338553271995,-3.70342740911597
"RRC",0.055908203125,0.00120645662035076,-3.65611798620944
"RRC",0.05615234375,0.00122074900258976,-3.60497131430928
"RRC",0.056396484375,0.00123454075221964,-3.55618078972134
"RRC",0.056640625,0.00124619216676567,-3.51538492480815
"RRC",0.056884765625,0.00125434294656101,-3.48707217521654
"RRC",0.05712890625,0.00125805210668291,-3.47424880222266
"RRC",0.057373046875,0.00125686796404101,-3.47833852784979
"RRC",0.0576171875,0.0012508290531104,-3.49925549465816
"RRC",0.057861328125,0.00124040861990004,-3.53558733954545
"RRC",0.05810546875,0.00122642299102963,-3.58483226162352
"RRC",0.058349609375,0.00120992606821051,-3.64364675718364
"RRC",0.05859375,0.00119210834037649,-3.70807783095396
"RRC",0.058837890625,0.00117421066076627,-3.77377490488925
"RRC",0.05908203125,0.00115745348025188,-3.8361996443752
"RRC",0.059326171875,0.00114297467955925,-3.89086900018322
"RRC",0.0595703125,0.0011317664383834,-3.9336669840857
"RRC",0.059814453125,0.00112460490511427,-3.96123536137085
"RRC",0.06005859375,0.00112197472451276,-3.97140436164545
"RRC",0.060302734375,0.00112400059541014,-3.96356968258567
"RRC",0.060546875,0.00113040569907863,-3.93889171153115
"RRC",0.060791015625,0.00114051816988354,-3.90021301024842
"RRC",0.06103515625,0.00115333978480704,-3.85166236141032
"RRC",0.061279296875,0.0011676766330067,-3.79800920148833
"RRC",0.0615234375,0.00118231352100757,-3.74390853316773
"RRC",0.061767578125,0.0011961979916526,-3.69320440626571
"RRC",0.06201171875,0.00120859186324376,-3.64843843481425
"RRC",0.062255859375,0.00121915193359974,-3.61065677750455
"RRC",0.0625,0.00122791724267645,-3.57954411684182
"RRC",0.062744140625,0.00123520439673253,-3.55384680674375
"RRC",0.06298828125,0.00124143819812681,-3.53198405375859
"RRC",0.063232421875,0.00124696437271167,-3.51269464213512
"RRC",0.0634765625,0.00125189810486936,-3.49554527553547
"RRC",0.063720703125,0.00125605350601535,-3.48115369452239
"RRC",0.06396484375,0.00125897686872133,-3.47105758692596
"RRC",0.064208984375,0.00126007674030603,-3.46726514528296
"RRC",0.064453125,0.00125881519420531,-3.47161533235142
"RRC",0.064697265625,0.00125490580193042,-3.48512382326224
"RRC",0.06494140625,0.00124846054378355,-3.50748688041031
"RRC",0.065185546875,0.00124004141999883,-3.5368731779171
"RRC",0.0654296875,0.00123059893746189,-3.57006973779342
"RRC",0.065673828125,0.00122131115211276,-3.60297186773802
"RRC",0.06591796875,0.00121336424972626,-3.63132314699998
"RRC",0.066162109375,0.00120773082631464,-3.65153358104183
"RRC",0.06640625,0.00120500094763261,-3.66136121100539
"RRC",0.066650390625,0.00120530456863449,-3.66026706816319
"RRC",0.06689453125,0.00120833741363715,-3.64935286836046
"RRC",0.067138671875,0.00121347416728776,-3.63092974140591
"RRC",0.0673828125,0.00121993115948055,-3.6078818534959
"RRC",0.067626953125,0.00122693155775756,-3.58303172507334
"RRC",0.06787109375,0.00123383117188265,-3.55867771354631
"RRC",0.068115234375,0.00124017962250859,-3.53638918406004
"RRC",0.068359375,0.0012457137761492,-3.51705242279754
"RRC",0.068603515625,0.00125030073095103,-3.50109024472476
"RRC",0.06884765625,0.00125386016031586,-3.48874406059313
"RRC",0.069091796875,0.00125629743587989,-3.48031036174826
"RRC",0.0693359375,0.00125747039612487,-3.47625740035403
"RRC",0.069580078125,0.00125719786649847,-3.47719874212163
"RRC",0.06982421875,0.00125530266324243,-3.48375059325594
"RRC",0.070068359375,0.00125167101510397,-3.49633314139854
"RRC",0.0703125,0.00124630716261092,-3.51498418599564
"RRC",0.070556640625,0.00123936638982065,-3.53923795137296
"RRC",0.07080078125,0.00123115921801983,-3.56809288431341
"RRC",0.071044921875,0.00122212974640984,-3.6000619467356
"RRC",0.0712890625,0.00121281814872607,-3.63327822387385
"RRC",0.071533203125,0.00120381881513204,-3.66562382683931
"RRC",0.07177734375,0.00119574173885805,-3.69486120447767
"RRC",0.072021484375,0.00118917793549333,-3.71876667022392
"RRC",0.072265625,0.00118466358184525,-3.73528471684037
"RRC",0.072509765625,0.00118263545076522,-3.74272616247102
"RRC",0.07275390625,0.00118337364042055,-3.74001618383649
"RRC",0.072998046875,0.00118693565150253,-3.72696334784456
"RRC",0.0732421875,0.00119309546244238,-3.70448315539502
"RRC",0.073486328125,0.00120130822837064,-3.67469057760222
"RRC",0.07373046875,0.00121072193466543,-3.64079098945742
"RRC",0.073974609375,0.00122025009973032,-3.60674657724707
"RRC",0.07421875,0.00122870555536926,-3.57675687685916
"RRC",0.074462890625,0.00123497815798475,-3.55464232883859
"RRC",0.07470703125,0.00123822421616095,-3.54324216217134
"RRC",0.074951171875,0.001238027480439,-3.54393224742183
"RRC",0.0751953125,0.00123449385913646,-3.55634575628092
"RRC",0.075439453125,0.00122825472080597,-3.57835067523825
"RRC",0.07568359375,0.00122037367613274,-3.60630678353333
"RRC",0.075927734375,0.00121217376332861,-3.63558629778973
"RRC",0.076171875,0.0012050199781306,-3.66129262371491
"RRC",0.076416015625,0.00120010123698838,-3.67905626157844
"RRC",0.07666015625,0.00119825390147257,-3.68574657834211
"RRC",0.076904296875,0.00119985692175134,-3.67994048332432
"RRC",0.0771484375,0.00120481031132847,-3.66204833780672
"RRC",0.077392578125,0.00121258944503585,-3.63409725941412
"RRC",0.07763671875,0.00122235283823146,-3.59926924280746
"RRC",0.077880859375,0.00123307415158357,-3.56134315632413
"RRC",0.078125,0.00124367101687373,-3.52417996115807
"RRC",0.078369140625,0.00125311199000877,-3.49133624132795
"RRC",0.07861328125,0.00126049467814842,-3.46582493137699
"RRC",0.078857421875,0.0012650985025651,-3.44999167866096
"RRC",0.0791015625,0.00126642125334355,-3.44545319212573
"RRC",0.079345703125,0.00126420821512313,-3.45304901399018
"RRC",0.07958984375,0.00125847721798568,-3.47278151556773
"RRC",0.079833984375,0.00124953539164769,-3.50374948021309
"RRC",0.080078125,0.00123797731335163,-3.54410823487773
"RRC",0.080322265625,0.00122465266246696,-3.59110578531929
"RRC",0.08056640625,0.0012105957208485,-3.64124375090453
"RRC",0.080810546875,0.00119691816353087,-3.69059051991911
"RRC",0.0810546875,0.00118467772453069,-3.73523287044554
"RRC",0.081298828125,0.00117474470208889,-3.77180014447289
"RRC",0.08154296875,0.00116769244851549,-3.79795037919552
"RRC",0.081787109375,0.00116373508789171,-3.81269380574903
"RRC",0.08203125,0.00116272607027388,-3.81646099360431
"RRC",0.082275390625,0.00116421732295922,-3.81089452470857
"RRC",0.08251953125,0.00116756460175174,-3.79842589981605
"RRC",0.082763671875,0.00117205422894691,-3.78175803337198
"RRC",0.0830078125,0.00117702265140655,-3.76338688772253
"RRC",0.083251953125,0.00118194405878509,-3.74526587601543
"RRC",0.08349609375,0.0011864713129303,-3.7286626744687
"RRC",0.083740234375,0.00119042853949655,-3.71420179386005
"RRC",0.083984375,0.0011937660770752,-3.7020427604466
"RRC",0.084228515625,0.00119649670252423,-3.69212003487289
"RRC",0.08447265625,0.00119863425544922,-3.68436824423718
"RRC",0.084716796875,0.00120015199656333,-3.67887257593228
"RRC",0.0849609375,0.00120097002097666,-3.67591343016691
"RRC",0.085205078125,0.00120097159901413,-3.67590772367546
"RRC",0.08544921875,0.00120004028058176,-3.67927685716287
"RRC",0.085693359375,0.00119810500220276,-3.68628628156618
"RRC",0.0859375,0.00119517998627717,-3.69690197434475
"RRC",0.086181640625,0.00119138930251557,-3.71069813297678
"RRC",0.08642578125,0.00118697105608279,-3.72683380599028
"RRC",0.086669921875,0.00118226150849993,-3.74409959282775
"RRC",0.0869140625,0.00117766361078354,-3.76102253768664
"RRC",0.087158203125,0.0011736067216766,-3.77600921341594
"RRC",0.08740234375,0.00117050470590808,-3.78750345470143
"RRC",0.087646484375,0.00116871863845131,-3.79413539425854
"RRC",0.087890625,0.00116852858314466,-3.79484169499004
"RRC",0.088134765625,0.0011701168254066,-3.7889428532605
"RRC",0.08837890625,0.00117356275983252,-3.77617189775937
"RRC",0.088623046875,0.00117884750526056,-3.75665880794837
"RRC",0.0888671875,0.00118586447765359,-3.73088449499591
"RRC",0.089111328125,0.00119443103782336,-3.69962429348446
"RRC",0.08935546875,0.00120429651616553,-3.66390079536428
"RRC",0.089599609375,0.0012151438161144,-3.62495828445945
"RRC",0.08984375,0.00122658531636191,-3.58425748170147
"RRC",0.090087890625,0.00123815808506089,-3.5434741164365
"RRC",0.09033203125,0.00124932696170819,-3.50447396968068
"RRC",0.090576171875,0.00125950508501664,-3.46923584327337
"RRC",0.0908203125,0.00126809864011017,-3.43970472729811
"RRC",0.091064453125,0.00127457583266886,-3.41757830017313
"RRC",0.09130859375,0.00127855081175111,-3.40405517252326
"RRC",0.091552734375,0.00127986430576927,-3.39959582384045
"RRC",0.091796875,0.0012786375793216,-3.40376045292247
"RRC",0.092041015625,0.00127527784814597,-3.41518693585353
"RRC",0.09228515625,0.00127042257838746,-3.43175305965233
"RRC",0.092529296875,0.00126482564022082,-3.45092848628214
"RRC",0.0927734375,0.00125920607225335,-3.4702670023513
"RRC",0.093017578125,0.00125409472815696,-3.48793167341831
"RRC",0.09326171875,0.00124972000906975,-3.50310786249136
"RRC",0.093505859375,0.00124596799664941,-3.51616622166212
"RRC",0.09375,0.00124243481485874,-3.52849897084
"RRC",0.093994140625,0.00123856400257928,-3.54205055954408
"RRC",0.09423828125,0.00123383602325464,-3.55866063730451
"RRC",0.094482421875,0.0012279586558978,-3.57939764744145
"RRC",0.0947265625,0.0012210022567098,-3.6040704292021
"RRC",0.094970703125,0.00121343540737079,-3.63106846283365
"RRC",0.09521484375,0.00120604210463043,-3.65761039646366
"RRC",0.095458984375,0.00119973474606218,-3.6803827271309
"RRC",0.095703125,0.00119530838548911,-3.6964354331146
"RRC",0.095947265625,0.00119320175574367,-3.70409625812259
"RRC",0.09619140625,0.00119333293777281,-3.70361881581605
"RRC",0.096435546875,0.00119506076865564,-3.69733519894869
"RRC",0.0966796875,0.0011972911476165,-3.68923738065275
"RRC",0.096923828125,0.00119870884966157,-3.68409797958673
"RRC",0.09716796875,0.00119808093021922,-3.6863735396498
"RRC",0.097412109375,0.00119455699248764,-3.69916634714885
"RRC",0.09765625,0.00118789043811587,-3.72347123040724
"RRC",0.097900390625,0.00117852382198531,-3.7578514402637
"RRC",0.09814453125,0.00116751549074188,-3.79860857997898
"RRC",0.098388671875,0.00115632459946947,-3.84043744693482
"RRC",0.0986328125,0.00114650667819353,-3.87746920787957
"RRC",0.098876953125,0.00113939296644943,-3.90449975348448
"RRC",0.09912109375,0.00113582855511549,-3.91810726752494
"RRC",0.099365234375,0.00113602708672119,-3.9173482300274
"RRC",0.099609375,0.00113956859327862,-3.90383038051842
"RRC",0.099853515625,0.00114553071980067,-3.8811676935201
"RRC",0.10009765625,0.00115271181026507,-3.85402766742235
"RRC",0.100341796875,0.00115988515820038,-3.82708518276919
"RRC",0.1005859375,0.00116602141113793,-3.80416984293276
"RRC",0.100830078125,0.00117043019962439,-3.78777990551438
"RRC",0.10107421875,0.00117279771914792,-3.77900396864109
"RRC",0.101318359375,0.00117312660662983,-3.77778624803584
"RRC",0.1015625,0.00117160982743162,-3.78340503672663
"RRC",0.101806640625,0.00116848491370461,-3.79500399954558
"RRC",0.10205078125,0.00116391560933062,-3.81202016975169
"RRC",0.102294921875,0.00115793561613562,-3.83439097250069
"RRC",0.1025390625,0.00115046804241542,-3.86248950163752
"RRC",0.102783203125,0.00114141075255893,-3.89681550082978
"RRC",0.10302734375,0.00113075870661453,-3.9375356913694
"RRC",0.103271484375,0.00111872451012179,-3.98400356410135
"RRC",0.103515625,0.0011058198192235,-4.03439140166681
"RRC",0.103759765625,0.00109287176640591,-4.08554303142091
"RRC",0.10400390625,0.00108096632155536,-4.13311346205609
"RRC",0.104248046875,0.00107132923016353,-4.17200555176344
"RRC",0.1044921875,0.00106516981371694,-4.19704659255575
"RRC",0.104736328125,0.0010635199974128,-4.20377849174333
"RRC",0.10498046875,0.00106709937666623,-4.18918643330485
"RRC",0.105224609375,0.00107622834846322,-4.15219082124548
"RRC",0.10546875,0.00109079853695994,-4.09378962777987
"RRC",0.105712890625,0.00111029685360959,-4.01684400447283
"RRC",0.10595703125,0.00113386995472098,-3.92560262033094
"RRC",0.106201171875,0.00116041155055733,-3.8251146649557
"RRC",0.1064453125,0.00118865609478622,-3.72067288016356
"RRC",0.106689453125,0.00121726732928911,-3.6173754357288
"RRC",0.10693359375,0.00124491653707663,-3.51983273539524
"RRC",0.107177734375,0.00127035071098642,-3.43199874560816
"RRC",0.107421875,0.00129245352041368,-3.35708575724525
"RRC",0.107666015625,0.00131030154287236,-3.29752257147496
"RRC",0.10791015625,0.00132321553389605,-3.25492918907038
"RRC",0.108154296875,0.00133080312281034,-3.23009698251545
"RRC",0.1083984375,0.00133298692571477,-3.22297619787286
"RRC",0.108642578125,0.00133001179917281,-3.23268015728998
"RRC",0.10888671875,0.00132242703633526,-3.25751789968184
"RRC",0.109130859375,0.00131104303306804,-3.29506562543349
"RRC",0.109375,0.0012968660644506,-3.34228383482008
"RRC",0.109619140625,0.00128101802908216,-3.39568267487992
"RRC",0.10986328125,0.00126464953582148,-3.45153320594667
"RRC",0.110107421875,0.00124885446105452,-3.50611680015857
"RRC",0.1103515625,0.00123459269966668,-3.55599804958159
"RRC",0.110595703125,0.00122262618619012,-3.59829816281539
"RRC",0.11083984375,0.00121347212340617,-3.63093705633085
"RRC",0.111083984375,0.00120737692379308,-3.65280638481911
"RRC",0.111328125,0.00120431418616841,-3.66383707411003
"RRC",0.111572265625,0.0012040092050871,-3.66493702274555
"RRC",0.11181640625,0.00120599019733329,-3.65779731811231
"RRC",0.112060546875,0.00120966234984739,-3.64459345894069
"RRC",0.1123046875,0.00121439557061872,-3.62763335037467
"RRC",0.112548828125,0.00121961195093023,-3.60901838198913
"RRC",0.11279296875,0.00122485634697202,-3.59038352582596
"RRC",0.113037109375,0.00122983480347317,-3.57276730432314
"RRC",0.11328125,0.00123441140521033,-3.55663583857496
"RRC",0.113525390625,0.00123856372545152,-3.54205153127481
"RRC",0.11376953125,0.00124230808484696,-3.52894197961055
"RRC",0.114013671875,0.00124561521268088,-3.51739605923114
"RRC",0.1142578125,0.0012483415588535,-3.50790080587551
"RRC",0.114501953125,0.00125019947200306,-3.50144198396733
"RRC",0.11474609375,0.00125078060340489,-3.49942371786357
"RRC",0.114990234375,0.00124963312111691,-3.50340982029012
"RRC",0.115234375,0.00124637812850313,-3.51473690170743
"RRC",0.115478515625,0.00124083822278463,-3.53408346527671
"RRC",0.11572265625,0.0012331450037301,-3.56109361892017
"RRC",0.115966796875,0.00122379455264273,-3.59414993815614
"RRC",0.1162109375,0.00121363025536754,-3.63037114828401
"RRC",0.116455078125,0.00120374848400998,-3.66587756361529
"RRC",0.11669921875,0.00119534069144113,-3.69631805665118
"RRC",0.116943359375,0.00118950101750294,-3.71758691677577
"RRC",0.1171875,0.00118703778205357,-3.72658967277177
"RRC",0.117431640625,0.00118832800511504,-3.72187177362418
"RRC",0.11767578125,0.00119324612333531,-3.70393477460229
"RRC",0.117919921875,0.00120118313569994,-3.67514283360177
"RRC",0.1181640625,0.00121115380360571,-3.63924212139045
"RRC",0.118408203125,0.00122197129411888,-3.60062505729908
"RRC",0.11865234375,0.00123245470134725,-3.56352543721519
"RRC",0.118896484375,0.00124162817948831,-3.53131948950959
"RRC",0.119140625,0.0012488724069958,-3.50605439282836
"RRC",0.119384765625,0.00125399938413681,-3.48826186343512
"RRC",0.11962890625,0.00125723799039177,-3.47706013778692
"RRC",0.119873046875,0.00125913678120467,-3.47050599062133
"RRC",0.1201171875,0.00126040802222567,-3.46612350846276
"RRC",0.120361328125,0.00126174902237865,-3.46150532639677
"RRC",0.12060546875,0.00126368066493377,-3.45486168970787
"RRC",0.120849609375,0.0012664377426709,-3.44539664556005
"RRC",0.12109375,0.00126993255062135,-3.43342854474503
"RRC",0.121337890625,0.00127379540513911,-3.42023831591388
"RRC",0.12158203125,0.0012774777677406,-3.40770158808934
"RRC",0.121826171875,0.00128038994811738,-3.39781253552759
"RRC",0.1220703125,0.00128203928454163,-3.39222176410141
"RRC",0.122314453125,0.0012821375007943,-3.39188906647439
"RRC",0.12255859375,0.00128065640869731,-3.3969088239675
"RRC",0.122802734375,0.0012778259549052,-3.40651804373136
"RRC",0.123046875,0.001274083386274,-3.41925656891139
"RRC",0.123291015625,0.00126999285732718,-3.43322231136916
"RRC",0.12353515625,0.00126615846597717,-3.44635446368428
"RRC",0.123779296875,0.00126315011735839,-3.4566854278812
"RRC",0.1240234375,0.00126145275249951,-3.46252520816395
"RRC",0.124267578125,0.00126143891636577,-3.46257284363407
"RRC",0.12451171875,0.00126335630794566,-3.45597656418249
"RRC",0.124755859375,0.00126731877645216,-3.44237640172758
"RRC",0.125,0.00127329211630791,-3.42195459431573
"RRC",0.125244140625,0.00128107356948383,-3.39549438426625
"RRC",0.12548828125,0.00129027295226143,-3.36441916208678
"RRC",0.125732421875,0.00130030989216372,-3.33076643073207
"RRC",0.1259765625,0.00131044261223814,-3.29705502757476
"RRC",0.126220703125,0.00131983775033388,-3.26602963543292
"RRC",0.12646484375,0.00132767902449189,-3.24030415495449
"RRC",0.126708984375,0.00133329853393407,-3.22196107977824
"RRC",0.126953125,0.00133630270946871,-3.21218660569656
"RRC",0.127197265625,0.00133665975663876,-3.21102636780607
"RRC",0.12744140625,0.0013347195618373,-3.21733483952644
"RRC",0.127685546875,0.00133115050077812,-3.22896349668714
"RRC",0.1279296875,0.00132679758463861,-3.24318837308745
"RRC",0.128173828125,0.00132248786435613,-3.25731814071185
"RRC",0.12841796875,0.00131882605245313,-3.26935991819217
"RRC",0.128662109375,0.00131603072632374,-3.27857480363376
"RRC",0.12890625,0.00131385631550568,-3.28575636557797
"RRC",0.129150390625,0.00131162862180102,-3.29312624457997
"RRC",0.12939453125,0.00130839546787881,-3.30384478435089
"RRC",0.129638671875,0.0013031653528119,-3.32123984658306
"RRC",0.1298828125,0.00129518290514096,-3.34792405930394
"RRC",0.130126953125,0.00128417689116323,-3.38498659051205
"RRC",0.13037109375,0.00127051851623533,-3.43142510810678
"RRC",0.130615234375,0.00125524510999865,-3.48394971359504
"RRC",0.130859375,0.00123993352413945,-3.53725107348005
"RRC",0.131103515625,0.00122644208023684,-3.58476466444949
"RRC",0.13134765625,0.00121657149263667,-3.61985873925713
"RRC",0.131591796875,0.00121171608460213,-3.63722636693666
"RRC",0.1318359375,0.00121258142065137,-3.63412599921097
"RRC",0.132080078125,0.00121903159156301,-3.61108548914171
"RRC",0.13232421875,0.00123010149478474,-3.57182563306502
"RRC",0.132568359375,0.00124417294623437,-3.52242755901534
"RRC",0.1328125,0.00125927692266876,-3.47002264934577
"RRC",0.133056640625,0.00127345634172734,-3.42139449036577
"RRC",0.13330078125,0.00128511116172237,-3.38182813915922
"RRC",0.133544921875,0.0012932531497502,-3.35439964730484
"RRC",0.1337890625,0.00129761992796919,-3.33976003028693
"RRC",0.134033203125,0.0012986313306966,-3.33637633123814
"RRC",0.13427734375,0.0012972075135727,-3.34114054056898
"RRC",0.134521484375,0.0012944988771173,-3.3502183149541
"RRC",0.134765625,0.00129159550346643,-3.35996985143868
"RRC",0.135009765625,0.00128928458911341,-3.36774717997685
"RRC",0.13525390625,0.00128790864656906,-3.37238450637465
"RRC",0.135498046875,0.00128734945729183,-3.37427055283261
"RRC",0.1357421875,0.00128713017500465,-3.37501037680589
"RRC",0.135986328125,0.00128659888788277,-3.37680337881174
"RRC",0.13623046875,0.00128513853797079,-3.38173562399522
"RRC",0.136474609375,0.00128234467174361,-3.39118737939497
"RRC",0.13671875,0.00127812444580285,-3.40550368171323
"RRC",0.136962890625,0.00127269407775236,-3.42399486342658
"RRC",0.13720703125,0.00126648097927285,-3.44524837852341
"RRC",0.137451171875,0.00125996334644014,-3.46765598295677
"RRC",0.1376953125,0.00125349699923514,-3.49000210916354
"RRC",0.137939453125,0.0012471823459582,-3.51193554823175
"RRC",0.13818359375,0.00124081282757331,-3.53417234965185
"RRC",0.138427734375,0.00123392329843025,-3.55835345072552
"RRC",0.138671875,0.00122592877273133,-3.58658271427787
"RRC",0.138916015625,0.00121631839937845,-3.62076233136962
"RRC",0.13916015625,0.00120485330359861,-3.66189336758123
"RRC",0.139404296875,0.00119171437167128,-3.70951332727178
"RRC",0.1396484375,0.00117755775877545,-3.76141291239737
"RRC",0.139892578125,0.00116345863041605,-3.81372564040704
"RRC",0.14013671875,0.00115075126324985,-3.86142049230085
"RRC",0.140380859375,0.00114079882683956,-3.89914443654212
"RRC",0.140625,0.00113474251565309,-3.92226182571245
"RRC",0.140869140625,0.00113328339426282,-3.92784984349367
"RRC",0.14111328125,0.00113654112057629,-3.91538356230149
"RRC",0.141357421875,0.00114401483710648,-3.88691852545713
"RRC",0.1416015625,0.00115464852098655,-3.84673705948813
"RRC",0.141845703125,0.00116698210461325,-3.80059313251722
"RRC",0.14208984375,0.00117935564492683,-3.75478719433022
"RRC",0.142333984375,0.0011901291199634,-3.71529427948994
"RRC",0.142578125,0.00119788449533785,-3.68708565831655
"RRC",0.142822265625,0.00120158654718496,-3.67368452168136
"RRC",0.14306640625,0.00120069043602788,-3.67692458226938
"RRC",0.143310546875,0.00119519348226159,-3.69685293404506
"RRC",0.1435546875,0.00118563392047161,-3.73172893758367
"RRC",0.143798828125,0.00117304069053938,-3.7781043232562
"RRC",0.14404296875,0.00115883746768704,-3.83100981122255
"RRC",0.144287109375,0.00114470385132587,-3.88430365553899
"RRC",0.14453125,0.0011323991426748,-3.9312397765362
"RRC",0.144775390625,0.00112356012093901,-3.96527193368207
"RRC",0.14501953125,0.00111949241006057,-3.98102356054454
"RRC",0.145263671875,0.00112098259731459,-3.97524639101819
"RRC",0.1455078125,0.00112816189986591,-3.94752080846519
"RRC",0.145751953125,0.00114044933685188,-3.9004751253881
